NAMELSAD,STUSPS,event_index,ISSUE_TIME,START_TIME,END_TIME
Oconto County,WI,1,202303311200,202303310100,202304031200
Nacogdoches County,TX,1,202303311200,202303310100,202304031200
Washington County,RI,2,202303311200,202303310100,202304031200
Okanogan County,WA,1,202303311200,202303310100,202304031200
Spokane County,WA,1,202303311200,202303310100,202304031200
Forest County,WI,1,202303311200,202303310100,202304031200
Sawyer County,WI,1,202303311200,202303310100,202304031200
Hudson County,NJ,2,202303311200,202303310100,202304031200
Stark County,OH,2,202303311200,202303310100,202304031200
Guadalupe County,TX,1,202303311200,202303310100,202304031200
Island County,WA,1,202303311200,202303310100,202304031200
Jefferson County,WV,2,202303311200,202303310100,202304031200
Prince William County,VA,1,202303311200,202303310100,202304031200
Chester County,PA,2,202303311200,202303310100,202304031200
Mercer County,WV,0,202303311200,202303310100,202304031200
Roane County,TN,0,202303311200,202303310100,202304031200
Clallam County,WA,1,202303311200,202303310100,202304031200
Stevens County,WA,1,202303311200,202303310100,202304031200
Van Buren County,IA,1,202303311200,202303310100,202304031200
Gosper County,NE,1,202303311200,202303310100,202304031200
Monroe County,MS,1,202303311200,202303310100,202304031200
Escambia County,FL,1,202303311200,202303310100,202304031200
Tarrant County,TX,1,202303311200,202303310100,202304031200
Prince George's County,MD,1,202303311200,202303310100,202304031200
Scott County,VA,0,202303311200,202303310100,202304031200
Jackson County,TX,1,202303311200,202303310100,202304031200
Love County,OK,2,202303311200,202303310100,202304031200
Twiggs County,GA,2,202303311200,202303310100,202304031200
Mahoning County,OH,3,202303311200,202303310100,202304031200
Macon County,AL,1,202303311200,202303310100,202304031200
Wayne County,IL,1,202303311200,202303310100,202304031200
Swisher County,TX,0,202303311200,202303310100,202304031200
Osage County,MO,1,202303311200,202303310100,202304031200
Kane County,IL,1,202303311200,202303310100,202304031200
El Dorado County,CA,1,202303311200,202303310100,202304031200
Kershaw County,SC,2,202303311200,202303310100,202304031200
Gates County,NC,2,202303311200,202303310100,202304031200
Otero County,CO,0,202303311200,202303310100,202304031200
Douglas County,OR,1,202303311200,202303310100,202304031200
Monroe County,PA,3,202303311200,202303310100,202304031200
Newton County,AR,2,202303311200,202303310100,202304031200
Cavalier County,ND,0,202303311200,202303310100,202304031200
Noble County,OK,1,202303311200,202303310100,202304031200
Gove County,KS,0,202303311200,202303310100,202304031200
Pointe Coupee Parish,LA,1,202303311200,202303310100,202304031200
Gage County,NE,1,202303311200,202303310100,202304031200
St. Clair County,AL,0,202303311200,202303310100,202304031200
Scott County,MS,1,202303311200,202303310100,202304031200
Dougherty County,GA,2,202303311200,202303310100,202304031200
Harrison County,IN,1,202303311200,202303310100,202304031200
Bonner County,ID,1,202303311200,202303310100,202304031200
Catoosa County,GA,0,202303311200,202303310100,202304031200
LaSalle Parish,LA,1,202303311200,202303310100,202304031200
Waldo County,ME,1,202303311200,202303310100,202304031200
Howard County,MD,2,202303311200,202303310100,202304031200
Salt Lake County,UT,0,202303311200,202303310100,202304031200
Monroe County,FL,0,202303311200,202303310100,202304031200
Tuscarawas County,OH,1,202303311200,202303310100,202304031200
Capitol Planning Region,CT,2,202303311200,202303310100,202304031200
Greater Bridgeport Planning Region,CT,2,202303311200,202303310100,202304031200
Lower Connecticut River Valley Planning Region,CT,2,202303311200,202303310100,202304031200
Naugatuck Valley Planning Region,CT,2,202303311200,202303310100,202304031200
Northeastern Connecticut Planning Region,CT,2,202303311200,202303310100,202304031200
Northwest Hills Planning Region,CT,2,202303311200,202303310100,202304031200
South Central Connecticut Planning Region,CT,2,202303311200,202303310100,202304031200
Southeastern Connecticut Planning Region,CT,2,202303311200,202303310100,202304031200
Western Connecticut Planning Region,CT,2,202303311200,202303310100,202304031200
Richmond County,NY,2,202303311200,202303310100,202304031200
Highland County,OH,0,202303311200,202303310100,202304031200
Lake of the Woods County,MN,0,202303311200,202303310100,202304031200
Bingham County,ID,0,202303311200,202303310100,202304031200
Cabo Rojo Municipio,PR,0,202303311200,202303310100,202304031200
Humacao Municipio,PR,0,202303311200,202303310100,202304031200
Juncos Municipio,PR,0,202303311200,202303310100,202304031200
Greenville County,SC,1,202303311200,202303310100,202304031200
Lyman County,SD,0,202303311200,202303310100,202304031200
Trempealeau County,WI,1,202303311200,202303310100,202304031200
Yolo County,CA,0,202303311200,202303310100,202304031200
Sterling County,TX,0,202303311200,202303310100,202304031200
Winkler County,TX,0,202303311200,202303310100,202304031200
Jackson County,SD,0,202303311200,202303310100,202304031200
Sevier County,UT,0,202303311200,202303310100,202304031200
Charles City County,VA,1,202303311200,202303310100,202304031200
Choctaw County,AL,1,202303311200,202303310100,202304031200
Knox County,IN,1,202303311200,202303310100,202304031200
Dawson County,NE,2,202303311200,202303310100,202304031200
Ford County,KS,0,202303311200,202303310100,202304031200
Williams County,ND,0,202303311200,202303310100,202304031200
Cass County,ND,0,202303311200,202303310100,202304031200
Hardin County,IL,1,202303311200,202303310100,202304031200
Arthur County,NE,0,202303311200,202303310100,202304031200
Frio County,TX,0,202303311200,202303310100,202304031200
Johnson County,IA,1,202303311200,202303310100,202304031200
Neosho County,KS,1,202303311200,202303310100,202304031200
Greenup County,KY,0,202303311200,202303310100,202304031200
Linn County,KS,1,202303311200,202303310100,202304031200
Garfield County,UT,1,202303311200,202303310100,202304031200
Eureka County,NV,0,202303311200,202303310100,202304031200
Hayes County,NE,1,202303311200,202303310100,202304031200
Phillips County,CO,0,202303311200,202303310100,202304031200
Calhoun County,AR,1,202303311200,202303310100,202304031200
Fairbanks North Star Borough,AK,0,202303311200,202303310100,202304031200
Henderson County,KY,1,202303311200,202303310100,202304031200
Holmes County,MS,1,202303311200,202303310100,202304031200
Oktibbeha County,MS,1,202303311200,202303310100,202304031200
Ceiba Municipio,PR,0,202303311200,202303310100,202304031200
Corozal Municipio,PR,0,202303311200,202303310100,202304031200
Fergus County,MT,1,202303311200,202303310100,202304031200
Garrett County,MD,2,202303311200,202303310100,202304031200
Webster Parish,LA,1,202303311200,202303310100,202304031200
Hillsdale County,MI,1,202303311200,202303310100,202304031200
Logan County,KY,1,202303311200,202303310100,202304031200
Custer County,SD,0,202303311200,202303310100,202304031200
Merrimack County,NH,2,202303311200,202303310100,202304031200
York County,PA,2,202303311200,202303310100,202304031200
Rutherford County,NC,0,202303311200,202303310100,202304031200
Beadle County,SD,1,202303311200,202303310100,202304031200
Cullman County,AL,0,202303311200,202303310100,202304031200
Douglas County,GA,0,202303311200,202303310100,202304031200
Johnson County,NE,1,202303311200,202303310100,202304031200
Washington County,NC,2,202303311200,202303310100,202304031200
Jones County,SD,0,202303311200,202303310100,202304031200
Anson County,NC,2,202303311200,202303310100,202304031200
Haines Borough,AK,0,202303311200,202303310100,202304031200
Billings County,ND,0,202303311200,202303310100,202304031200
Antelope County,NE,2,202303311200,202303310100,202304031200
Gasconade County,MO,1,202303311200,202303310100,202304031200
Butler County,KY,1,202303311200,202303310100,202304031200
St. John Island,VI,0,202303311200,202303310100,202304031200
Campbell County,WY,0,202303311200,202303310100,202304031200
Morgan County,GA,1,202303311200,202303310100,202304031200
Cross County,AR,1,202303311200,202303310100,202304031200
Phillips County,AR,1,202303311200,202303310100,202304031200
St. James Parish,LA,1,202303311200,202303310100,202304031200
Yuba County,CA,1,202303311200,202303310100,202304031200
Shelby County,AL,0,202303311200,202303310100,202304031200
Ouray County,CO,1,202303311200,202303310100,202304031200
Curry County,NM,0,202303311200,202303310100,202304031200
Washita County,OK,1,202303311200,202303310100,202304031200
Orange County,NC,1,202303311200,202303310100,202304031200
Pulaski County,IN,1,202303311200,202303310100,202304031200
Benzie County,MI,1,202303311200,202303310100,202304031200
Erie County,NY,3,202303311200,202303310100,202304031200
Montgomery County,MD,2,202303311200,202303310100,202304031200
Manassas Park city,VA,1,202303311200,202303310100,202304031200
Arlington County,VA,1,202303311200,202303310100,202304031200
Carroll County,VA,0,202303311200,202303310100,202304031200
St. Charles County,MO,1,202303311200,202303310100,202304031200
San Benito County,CA,0,202303311200,202303310100,202304031200
Queen Anne's County,MD,2,202303311200,202303310100,202304031200
Brown County,KS,1,202303311200,202303310100,202304031200
Bulloch County,GA,2,202303311200,202303310100,202304031200
Floyd County,KY,0,202303311200,202303310100,202304031200
Broadwater County,MT,1,202303311200,202303310100,202304031200
Wheeler County,GA,2,202303311200,202303310100,202304031200
Craven County,NC,2,202303311200,202303310100,202304031200
Holt County,MO,1,202303311200,202303310100,202304031200
Lipscomb County,TX,0,202303311200,202303310100,202304031200
Columbia County,OR,1,202303311200,202303310100,202304031200
Florence County,SC,2,202303311200,202303310100,202304031200
Mountrail County,ND,0,202303311200,202303310100,202304031200
Washington County,UT,0,202303311200,202303310100,202304031200
Big Horn County,MT,1,202303311200,202303310100,202304031200
Elk County,PA,3,202303311200,202303310100,202304031200
Sioux County,NE,0,202303311200,202303310100,202304031200
Covington County,MS,1,202303311200,202303310100,202304031200
Moca Municipio,PR,0,202303311200,202303310100,202304031200
Brown County,IN,1,202303311200,202303310100,202304031200
Clark County,IN,1,202303311200,202303310100,202304031200
Boyle County,KY,0,202303311200,202303310100,202304031200
Estill County,KY,0,202303311200,202303310100,202304031200
Collingsworth County,TX,1,202303311200,202303310100,202304031200
Colorado County,TX,1,202303311200,202303310100,202304031200
Grundy County,IL,1,202303311200,202303310100,202304031200
Lincoln County,MN,2,202303311200,202303310100,202304031200
Evans County,GA,2,202303311200,202303310100,202304031200
Wise County,TX,1,202303311200,202303310100,202304031200
Bethel Census Area,AK,0,202303311200,202303310100,202304031200
Webster County,GA,2,202303311200,202303310100,202304031200
Jones County,GA,1,202303311200,202303310100,202304031200
Gwinnett County,GA,1,202303311200,202303310100,202304031200
Polk County,WI,1,202303311200,202303310100,202304031200
Green County,WI,1,202303311200,202303310100,202304031200
Orocovis Municipio,PR,0,202303311200,202303310100,202304031200
Putnam County,NY,2,202303311200,202303310100,202304031200
Newport News city,VA,2,202303311200,202303310100,202304031200
Bent County,CO,0,202303311200,202303310100,202304031200
Jackson County,OK,1,202303311200,202303310100,202304031200
Sanders County,MT,1,202303311200,202303310100,202304031200
Glasscock County,TX,0,202303311200,202303310100,202304031200
Franklin County,AR,2,202303311200,202303310100,202304031200
Major County,OK,1,202303311200,202303310100,202304031200
Montgomery County,TN,1,202303311200,202303310100,202304031200
Pend Oreille County,WA,1,202303311200,202303310100,202304031200
McLean County,ND,0,202303311200,202303310100,202304031200
Hood River County,OR,1,202303311200,202303310100,202304031200
Wright County,IA,1,202303311200,202303310100,202304031200
Shelby County,TX,1,202303311200,202303310100,202304031200
Crawford County,MO,1,202303311200,202303310100,202304031200
Bath County,VA,0,202303311200,202303310100,202304031200
Otter Tail County,MN,0,202303311200,202303310100,202304031200
Plaquemines Parish,LA,1,202303311200,202303310100,202304031200
Pontotoc County,MS,1,202303311200,202303310100,202304031200
Morehouse Parish,LA,1,202303311200,202303310100,202304031200
Bullitt County,KY,0,202303311200,202303310100,202304031200
Dallas County,AL,1,202303311200,202303310100,202304031200
Comanche County,TX,1,202303311200,202303310100,202304031200
Lincoln County,MT,1,202303311200,202303310100,202304031200
San Lorenzo Municipio,PR,0,202303311200,202303310100,202304031200
Toa Alta Municipio,PR,0,202303311200,202303310100,202304031200
Cass County,MN,0,202303311200,202303310100,202304031200
Archuleta County,CO,0,202303311200,202303310100,202304031200
Yazoo County,MS,1,202303311200,202303310100,202304031200
Outagamie County,WI,1,202303311200,202303310100,202304031200
Lafayette County,MO,1,202303311200,202303310100,202304031200
Wilson County,NC,2,202303311200,202303310100,202304031200
Morrow County,OH,0,202303311200,202303310100,202304031200
Granite County,MT,1,202303311200,202303310100,202304031200
Foster County,ND,0,202303311200,202303310100,202304031200
Crawford County,AR,2,202303311200,202303310100,202304031200
Burnet County,TX,1,202303311200,202303310100,202304031200
Ste. Genevieve County,MO,1,202303311200,202303310100,202304031200
Gray County,TX,0,202303311200,202303310100,202304031200
McDonough County,IL,1,202303311200,202303310100,202304031200
Montgomery County,IA,1,202303311200,202303310100,202304031200
Jackson County,AR,1,202303311200,202303310100,202304031200
