NAMELSAD,event_index,category,ISSUE_TIME,START_TIME,END_TIME
Madison County,0,N/S,202401290600,202401291200,202402051200
Wilson County,0,N/S,202401290600,202401291200,202402051200
Camp County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Ritchie County,0,N/S,202401290600,202401291200,202402051200
Page County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Iberia Parish,0,N/S,202401290600,202401291200,202402051200
Kusilvak Census Area,0,N/S,202401290600,202401291200,202402051200
Onslow County,0,N/S,202401290600,202401291200,202402051200
Faribault County,0,N/S,202401290600,202401291200,202402051200
Grainger County,0,N/S,202401290600,202401291200,202402051200
Freestone County,0,N/S,202401290600,202401291200,202402051200
Mifflin County,0,N/S,202401290600,202401291200,202402051200
Crenshaw County,0,N/S,202401290600,202401291200,202402051200
Bristol city,0,N/S,202401290600,202401291200,202402051200
Runnels County,0,N/S,202401290600,202401291200,202402051200
Terrell County,0,N/S,202401290600,202401291200,202402051200
Rawlins County,0,N/S,202401290600,202401291200,202402051200
Thomas County,0,N/S,202401290600,202401291200,202402051200
Jeff Davis County,0,N/S,202401290600,202401291200,202402051200
Cherokee County,0,N/S,202401290600,202401291200,202402051200
White County,0,N/S,202401290600,202401291200,202402051200
Leflore County,0,N/S,202401290600,202401291200,202402051200
Cooper County,0,N/S,202401290600,202401291200,202402051200
Dickinson County,0,N/S,202401290600,202401291200,202402051200
Will County,0,N/S,202401290600,202401291200,202402051200
Deaf Smith County,0,N/S,202401290600,202401291200,202402051200
Brookings County,0,N/S,202401290600,202401291200,202402051200
Clay County,0,N/S,202401290600,202401291200,202402051200
Coahoma County,0,N/S,202401290600,202401291200,202402051200
Boone County,0,N/S,202401290600,202401291200,202402051200
Des Moines County,0,N/S,202401290600,202401291200,202402051200
Scott County,0,N/S,202401290600,202401291200,202402051200
Ottawa County,0,N/S,202401290600,202401291200,202402051200
Columbia County,0,N/S,202401290600,202401291200,202402051200
Holmes County,0,N/S,202401290600,202401291200,202402051200
Harrison County,0,N/S,202401290600,202401291200,202402051200
Utuado Municipio,0,N/S,202401290600,202401291200,202402051200
Bradley County,0,N/S,202401290600,202401291200,202402051200
Carlton County,0,N/S,202401290600,202401291200,202402051200
Marion County,0,N/S,202401290600,202401291200,202402051200
Schoharie County,0,N/S,202401290600,202401291200,202402051200
Pawnee County,0,N/S,202401290600,202401291200,202402051200
Broome County,0,N/S,202401290600,202401291200,202402051200
Liberty County,0,N/S,202401290600,202401291200,202402051200
Athens County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Randolph County,0,N/S,202401290600,202401291200,202402051200
Marion County,0,N/S,202401290600,202401291200,202402051200
Cumberland County,0,N/S,202401290600,202401291200,202402051200
Nevada County,0,N/S,202401290600,202401291200,202402051200
Douglas County,0,N/S,202401290600,202401291200,202402051200
Pulaski County,0,N/S,202401290600,202401291200,202402051200
Edgecombe County,0,N/S,202401290600,202401291200,202402051200
Jasper County,0,N/S,202401290600,202401291200,202402051200
Beaver County,0,N/S,202401290600,202401291200,202402051200
Murray County,0,N/S,202401290600,202401291200,202402051200
Jay County,0,N/S,202401290600,202401291200,202402051200
Montcalm County,0,N/S,202401290600,202401291200,202402051200
Rensselaer County,0,N/S,202401290600,202401291200,202402051200
Collier County,0,N/S,202401290600,202401291200,202402051200
McKinley County,0,N/S,202401290600,202401291200,202402051200
Ben Hill County,0,N/S,202401290600,202401291200,202402051200
Lee County,0,N/S,202401290600,202401291200,202402051200
Baker County,0,N/S,202401290600,202401291200,202402051200
Lanier County,0,N/S,202401290600,202401291200,202402051200
Rice County,0,N/S,202401290600,202401291200,202402051200
Calhoun County,0,N/S,202401290600,202401291200,202402051200
Jackson County,0,N/S,202401290600,202401291200,202402051200
Campbell County,0,N/S,202401290600,202401291200,202402051200
Cumberland County,0,N/S,202401290600,202401291200,202402051200
Panola County,0,N/S,202401290600,202401291200,202402051200
Hansford County,0,N/S,202401290600,202401291200,202402051200
Chambers County,0,N/S,202401290600,202401291200,202402051200
Quitman County,0,N/S,202401290600,202401291200,202402051200
Hardin County,0,N/S,202401290600,202401291200,202402051200
Sandusky County,0,N/S,202401290600,202401291200,202402051200
Piscataquis County,0,N/S,202401290600,202401291200,202402051200
Pulaski County,0,N/S,202401290600,202401291200,202402051200
Okfuskee County,0,N/S,202401290600,202401291200,202402051200
Saginaw County,0,N/S,202401290600,202401291200,202402051200
Rio Arriba County,0,N/S,202401290600,202401291200,202402051200
Caledonia County,0,N/S,202401290600,202401291200,202402051200
Botetourt County,0,N/S,202401290600,202401291200,202402051200
Madison County,0,N/S,202401290600,202401291200,202402051200
Collin County,0,N/S,202401290600,202401291200,202402051200
Abbeville County,0,N/S,202401290600,202401291200,202402051200
Dodge County,0,N/S,202401290600,202401291200,202402051200
Sarasota County,0,N/S,202401290600,202401291200,202402051200
Marquette County,0,N/S,202401290600,202401291200,202402051200
Mohave County,0,N/S,202401290600,202401291200,202402051200
Yavapai County,0,N/S,202401290600,202401291200,202402051200
Horry County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Lewis County,0,N/S,202401290600,202401291200,202402051200
Arecibo Municipio,0,N/S,202401290600,202401291200,202402051200
Norton city,0,N/S,202401290600,202401291200,202402051200
Morris County,0,N/S,202401290600,202401291200,202402051200
Sullivan County,0,N/S,202401290600,202401291200,202402051200
Ness County,0,N/S,202401290600,202401291200,202402051200
Brazoria County,0,N/S,202401290600,202401291200,202402051200
Staunton city,0,N/S,202401290600,202401291200,202402051200
Chase County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Throckmorton County,0,N/S,202401290600,202401291200,202402051200
Oglethorpe County,0,N/S,202401290600,202401291200,202402051200
Conway County,0,N/S,202401290600,202401291200,202402051200
Nodaway County,0,N/S,202401290600,202401291200,202402051200
Ransom County,0,N/S,202401290600,202401291200,202402051200
Bay County,0,N/S,202401290600,202401291200,202402051200
Shelby County,0,N/S,202401290600,202401291200,202402051200
Butte County,0,N/S,202401290600,202401291200,202402051200
Pine County,0,N/S,202401290600,202401291200,202402051200
Bastrop County,0,N/S,202401290600,202401291200,202402051200
Klickitat County,0,N/S,202401290600,202401291200,202402051200
San Juan County,0,N/S,202401290600,202401291200,202402051200
Brown County,0,N/S,202401290600,202401291200,202402051200
Wilson County,0,N/S,202401290600,202401291200,202402051200
Natchitoches Parish,0,N/S,202401290600,202401291200,202402051200
Terrebonne Parish,0,N/S,202401290600,202401291200,202402051200
Irwin County,0,N/S,202401290600,202401291200,202402051200
North Slope Borough,0,N/S,202401290600,202401291200,202402051200
Arenac County,0,N/S,202401290600,202401291200,202402051200
Lee County,0,N/S,202401290600,202401291200,202402051200
Osborne County,0,N/S,202401290600,202401291200,202402051200
Emmet County,0,N/S,202401290600,202401291200,202402051200
Fremont County,0,N/S,202401290600,202401291200,202402051200
Lincoln County,0,N/S,202401290600,202401291200,202402051200
Seneca County,0,N/S,202401290600,202401291200,202402051200
Laurel County,0,N/S,202401290600,202401291200,202402051200
Meigs County,0,N/S,202401290600,202401291200,202402051200
Taney County,0,N/S,202401290600,202401291200,202402051200
Taylor County,0,N/S,202401290600,202401291200,202402051200
Williamsburg city,0,N/S,202401290600,202401291200,202402051200
Scurry County,0,N/S,202401290600,202401291200,202402051200
Gilpin County,0,N/S,202401290600,202401291200,202402051200
McClain County,0,N/S,202401290600,202401291200,202402051200
Pendleton County,0,N/S,202401290600,202401291200,202402051200
Page County,0,N/S,202401290600,202401291200,202402051200
Le Flore County,0,N/S,202401290600,202401291200,202402051200
Summers County,0,N/S,202401290600,202401291200,202402051200
Mecklenburg County,0,N/S,202401290600,202401291200,202402051200
Essex County,0,N/S,202401290600,202401291200,202402051200
Linn County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Sherman County,0,N/S,202401290600,202401291200,202402051200
Greene County,0,N/S,202401290600,202401291200,202402051200
Buffalo County,0,N/S,202401290600,202401291200,202402051200
Mellette County,0,N/S,202401290600,202401291200,202402051200
Ector County,0,N/S,202401290600,202401291200,202402051200
Limestone County,0,N/S,202401290600,202401291200,202402051200
Grays Harbor County,0,N/S,202401290600,202401291200,202402051200
Berkeley County,0,N/S,202401290600,202401291200,202402051200
Villalba Municipio,0,N/S,202401290600,202401291200,202402051200
Park County,0,N/S,202401290600,202401291200,202402051200
Denton County,0,N/S,202401290600,202401291200,202402051200
Cherokee County,0,N/S,202401290600,202401291200,202402051200
Yancey County,0,N/S,202401290600,202401291200,202402051200
Red River County,0,N/S,202401290600,202401291200,202402051200
Matagorda County,0,N/S,202401290600,202401291200,202402051200
Stevens County,0,N/S,202401290600,202401291200,202402051200
Warren County,0,N/S,202401290600,202401291200,202402051200
Hardeman County,0,N/S,202401290600,202401291200,202402051200
Monroe County,0,N/S,202401290600,202401291200,202402051200
Jenkins County,0,N/S,202401290600,202401291200,202402051200
Grayson County,0,N/S,202401290600,202401291200,202402051200
Palo Pinto County,0,N/S,202401290600,202401291200,202402051200
Heard County,0,N/S,202401290600,202401291200,202402051200
Lawrence County,0,N/S,202401290600,202401291200,202402051200
Guaynabo Municipio,0,N/S,202401290600,202401291200,202402051200
Marshall County,0,N/S,202401290600,202401291200,202402051200
Clark County,0,N/S,202401290600,202401291200,202402051200
Haskell County,0,N/S,202401290600,202401291200,202402051200
Bienville Parish,0,N/S,202401290600,202401291200,202402051200
Walker County,0,N/S,202401290600,202401291200,202402051200
Iowa County,0,N/S,202401290600,202401291200,202402051200
Buffalo County,0,N/S,202401290600,202401291200,202402051200
Beaver County,0,N/S,202401290600,202401291200,202402051200
Butler County,0,N/S,202401290600,202401291200,202402051200
Roosevelt County,0,N/S,202401290600,202401291200,202402051200
Barceloneta Municipio,0,N/S,202401290600,202401291200,202402051200
Cowlitz County,0,N/S,202401290600,202401291200,202402051200
Live Oak County,0,N/S,202401290600,202401291200,202402051200
Moniteau County,0,N/S,202401290600,202401291200,202402051200
Westmoreland County,0,N/S,202401290600,202401291200,202402051200
Yadkin County,0,N/S,202401290600,202401291200,202402051200
Merced County,0,N/S,202401290600,202401291200,202402051200
Dewey County,0,N/S,202401290600,202401291200,202402051200
Burke County,0,N/S,202401290600,202401291200,202402051200
Wayne County,0,N/S,202401290600,202401291200,202402051200
Warren County,0,N/S,202401290600,202401291200,202402051200
Howard County,0,N/S,202401290600,202401291200,202402051200
Davie County,0,N/S,202401290600,202401291200,202402051200
McDowell County,0,N/S,202401290600,202401291200,202402051200
Nevada County,0,N/S,202401290600,202401291200,202402051200
Yuma County,0,N/S,202401290600,202401291200,202402051200
Sherman County,0,N/S,202401290600,202401291200,202402051200
Uvalde County,0,N/S,202401290600,202401291200,202402051200
Auglaize County,0,N/S,202401290600,202401291200,202402051200
Bossier Parish,0,N/S,202401290600,202401291200,202402051200
Emmet County,0,N/S,202401290600,202401291200,202402051200
Saline County,0,N/S,202401290600,202401291200,202402051200
Magoffin County,0,N/S,202401290600,202401291200,202402051200
Bailey County,0,N/S,202401290600,202401291200,202402051200
Callaway County,0,N/S,202401290600,202401291200,202402051200
Albany County,0,N/S,202401290600,202401291200,202402051200
Park County,0,N/S,202401290600,202401291200,202402051200
Montour County,0,N/S,202401290600,202401291200,202402051200
Queens County,0,N/S,202401290600,202401291200,202402051200
Suwannee County,0,N/S,202401290600,202401291200,202402051200
Cheboygan County,0,N/S,202401290600,202401291200,202402051200
Gladwin County,0,N/S,202401290600,202401291200,202402051200
Montgomery County,0,N/S,202401290600,202401291200,202402051200
Lancaster County,0,N/S,202401290600,202401291200,202402051200
Larue County,0,N/S,202401290600,202401291200,202402051200
Woodbury County,0,N/S,202401290600,202401291200,202402051200
Taylor County,0,N/S,202401290600,202401291200,202402051200
Alexander County,0,N/S,202401290600,202401291200,202402051200
Jefferson County,0,N/S,202401290600,202401291200,202402051200
Lincoln County,0,N/S,202401290600,202401291200,202402051200
Chatham County,0,N/S,202401290600,202401291200,202402051200
Union County,0,N/S,202401290600,202401291200,202402051200
Genesee County,0,N/S,202401290600,202401291200,202402051200
Clay County,0,N/S,202401290600,202401291200,202402051200
Fallon County,0,N/S,202401290600,202401291200,202402051200
Potter County,0,N/S,202401290600,202401291200,202402051200
Culberson County,0,N/S,202401290600,202401291200,202402051200
Cumberland County,0,N/S,202401290600,202401291200,202402051200
Atascosa County,0,N/S,202401290600,202401291200,202402051200
Kingman County,0,N/S,202401290600,202401291200,202402051200
Rabun County,0,N/S,202401290600,202401291200,202402051200
Upshur County,0,N/S,202401290600,202401291200,202402051200
Texas County,0,N/S,202401290600,202401291200,202402051200
Pulaski County,0,N/S,202401290600,202401291200,202402051200
Crawford County,0,N/S,202401290600,202401291200,202402051200
Bannock County,0,N/S,202401290600,202401291200,202402051200
Geauga County,0,N/S,202401290600,202401291200,202402051200
Cayey Municipio,0,N/S,202401290600,202401291200,202402051200
